section,model,seed,split,scope,horizon_steps,feature,metric,value,unit,count,source_path,notes
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_065,12,,range_nrmse,0.10010024164075175,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_065,12,,r2,nan,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_065,12,,valid_target_count,840,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_065,12,,sse_contribution,1.4114508988826038e-05,fraction,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,rmse_kw,0.5409433958747102,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,mae_kw,0.4561472370676907,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,range_nrmse,0.08945351442176963,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_066,12,,sse_contribution,1.1432748422546292e-05,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,rmse_kw,0.6017196942000301,kW,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,mae_kw,0.5070874508672695,kW,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,range_nrmse,0.09950383303219404,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,r2,nan,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,valid_target_count,876,,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_067,12,,sse_contribution,1.4544539132488785e-05,fraction,73,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,rmse_kw,0.44512142822897605,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,mae_kw,0.3491133504374742,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,range_nrmse,0.07360784215718888,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_068,12,,sse_contribution,7.74112364782912e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,rmse_kw,0.4553826933130153,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,mae_kw,0.34980960965441854,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,range_nrmse,0.07530470403068756,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_069,12,,sse_contribution,8.102145602115876e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,rmse_kw,0.2727526445009344,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,mae_kw,0.22291460256772705,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,range_nrmse,0.045103947667181066,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_070,12,,sse_contribution,2.9065978025541185e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,rmse_kw,0.2359065473605277,kW,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,mae_kw,0.19349065300038767,kW,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,range_nrmse,0.03901086490275317,,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,r2,nan,,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,valid_target_count,624,,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_071,12,,sse_contribution,1.5924726589638565e-06,fraction,52,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,rmse_kw,0.47119604979482865,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,mae_kw,0.37935214698139225,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,range_nrmse,0.07791969170387122,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_072,12,,sse_contribution,8.674616475130938e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,rmse_kw,0.4980549008538165,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,mae_kw,0.3954741565582851,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,range_nrmse,0.0823612259547373,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,r2,nan,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,valid_target_count,864,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_073,12,,sse_contribution,9.828236179862344e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,rmse_kw,0.48461534096373954,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,mae_kw,0.3894877613946987,kW,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,range_nrmse,0.0801387829530897,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,r2,nan,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,valid_target_count,852,,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_074,12,,sse_contribution,9.175744601766105e-06,fraction,71,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,rmse_kw,0.4857310864449169,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,mae_kw,0.3901456638097308,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,range_nrmse,0.08032328904975834,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,r2,nan,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,valid_target_count,864,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_075,12,,sse_contribution,9.347876075747248e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,rmse_kw,0.49262474377571097,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,mae_kw,0.40551548119963254,kW,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,range_nrmse,0.0814632639161892,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,r2,nan,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,valid_target_count,864,,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_076,12,,sse_contribution,9.615095286952674e-06,fraction,72,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,rmse_kw,0.42762667115568676,kW,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,mae_kw,0.3496854236759689,kW,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,range_nrmse,0.07071480840154006,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,r2,nan,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,valid_target_count,840,,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_077,12,,sse_contribution,7.043949941345359e-06,fraction,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,rmse_kw,0.5827324694715867,kW,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,mae_kw,0.423027928974129,kW,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,range_nrmse,0.09636399623221104,,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,r2,0.8643692599852335,,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,valid_target_count,6288,,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_078,12,,sse_contribution,9.791706196190241e-05,fraction,524,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
scenario_error,AGE_LEAD_RELIABILITY,44,validation,segment_079,12,,rmse_kw,0.3740516260574707,kW,70,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\AGE_LEAD_RELIABILITY\seed_44\validation_H144.npz,
