dataset,site_id,model,seed,statistic,horizon_steps,horizon_minutes,scope,metric,value,unit,sample_count,valid_target_count,normalization_definition,prediction_artifact,label_artifact,timestamp_artifact,mask_artifact,config_path,source_commit,rank
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,MAE,0.004397357923924128,source_power_unit,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,R2,0.023696511563896974,dimensionless,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,Bias,0.021880181318568795,source_power_unit,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,range_nRMSE,0.0014890004487725218,dimensionless,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,RMSE_skill,0.014356863090655153,dimensionless,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,regular_full_timeline,MAE_skill,0.026434633954966022,dimensionless,same_as_per_seed,144912,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,RMSE,1.5507247192913904,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,4
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,MAE,1.2402335405142892,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,R2,-0.9646951721777937,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,Bias,-1.1657995429329868,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,range_nRMSE,0.2568771205420746,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,RMSE_skill,0.19951439266936843,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,48,240,daylight,MAE_skill,0.2200788411301394,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,RMSE,0.01974643209125326,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,MAE,0.018284834040181608,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,R2,0.04998827865448045,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,Bias,0.019089064956564657,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,range_nRMSE,0.003270991010511921,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,RMSE_skill,0.010193127438119983,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,48,240,daylight,MAE_skill,0.011498422263639167,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,RMSE,1.4341102030306043,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,2
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,MAE,1.1384041805772953,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,R2,-0.68099188006881,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,Bias,-1.02451548137629,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,range_nRMSE,0.23755995819996278,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,RMSE_skill,0.25971091930708073,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,MEAN,mean,48,240,daylight,MAE_skill,0.2841142585049217,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,RMSE,0.03969382832525828,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,MAE,0.03356719100435207,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,R2,0.09256131132160603,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,Bias,0.05083463860566133,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,range_nRMSE,0.006575271675647939,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,RMSE_skill,0.02048999276205615,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,SD,sample_sd,48,240,daylight,MAE_skill,0.021108736099222272,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,RMSE,1.4851778304373138,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,3
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,MAE,1.1792659131050938,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,R2,-0.8056024455309112,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,Bias,-1.0740038896341293,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,range_nRMSE,0.24601929654542073,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,RMSE_skill,0.23334976040437486,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,MEAN,mean,48,240,daylight,MAE_skill,0.25841834822233445,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,RMSE,0.08221847844203088,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,MAE,0.07094175347363324,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,R2,0.19703939452890898,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,Bias,0.106555790325314,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,range_nRMSE,0.013619468197547299,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,RMSE_skill,0.042441258484319386,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,PatchTST,SD,sample_sd,48,240,daylight,MAE_skill,0.04461173865566693,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,RMSE,1.3761050352151234,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,1
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,MAE,1.0911407329548901,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,R2,-0.5481384799034291,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,Bias,-0.9457719152551604,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,range_nRMSE,0.22795141820595974,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,RMSE_skill,0.28965324331176145,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,MEAN,mean,48,240,daylight,MAE_skill,0.3138358888573516,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,RMSE,0.04631339783487376,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,MAE,0.03953593470345097,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,R2,0.10443646686398585,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,Bias,0.06151318263008988,source_power_unit,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,range_nRMSE,0.007671801532755756,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,RMSE_skill,0.023907020976833875,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,ModernTCN,SD,sample_sd,48,240,daylight,MAE_skill,0.024862182003344536,dimensionless,same_as_per_seed,15021,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,RMSE,0.8935930145597349,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,3
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,MAE,0.4311725054953314,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,R2,0.6638413015310433,dimensionless,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,Bias,-0.3013758116138475,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,range_nRMSE,0.14802343553374697,dimensionless,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,RMSE_skill,0.4848558372376484,dimensionless,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,MEAN,mean,96,480,regular_full_timeline,MAE_skill,0.452434522469866,dimensionless,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,96,480,regular_full_timeline,RMSE,0.004505075213196357,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,96,480,regular_full_timeline,MAE,0.011018941521039757,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,96,480,regular_full_timeline,R2,0.003394042878040725,dimensionless,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,Discrete Candidate,SD,sample_sd,96,480,regular_full_timeline,Bias,0.002811105059198952,source_power_unit,same_as_per_seed,289824,train_target_range,aggregation_of_three_per_seed_artifacts,same_dataset_labels_verified_equal,same_dataset_timestamps_verified_equal,model_independent_scope_mask,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
