block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
43,6912.0,33883.37253539346,3505938.5651498646,340112.89916066505,31765.74187122722,40058.02390040416,37297.14381017994,21957.02148725306,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,48
44,6912.0,33597.11013987532,3285287.4271208094,312127.84815913375,73495.05266676331,132639.61122419665,175317.40603266362,18414.771151026605,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,48
45,3456.0,14784.165104275018,1776626.5909287804,181595.05620992638,16238.982629930628,17008.865608913053,14926.423760402995,2992.2260432984326,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,48
0,10368.0,62074.882785079106,7360080.063949664,631501.1260276829,158243.1919295301,86261.48874767893,89008.7015314441,384859.57655592536,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
1,10368.0,297877.04075967474,7259231.527685533,689628.3941068384,328101.49176981597,300242.54958995833,306184.46231869445,401505.555605968,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
2,10368.0,44283.52728715164,6814901.071533997,456085.41546919337,100316.62156456494,87749.8127164795,77038.42634358264,54855.42029556082,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
3,10368.0,584372.0024587923,6624797.863098978,1120864.4295708926,607358.5907569391,664097.1083696178,590309.4025429012,1605866.7209616594,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
4,10368.0,84582.51526652557,7082930.457524652,577082.7500797303,167112.38717298902,93013.20585073886,103879.9630445522,199839.31036559562,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
5,10368.0,623466.9910396492,5809847.659768409,1044686.0686430073,667853.2210181885,763728.0299850181,671430.021078635,1481024.8632107307,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
6,10368.0,979245.4796509143,5405248.006351842,1361577.6749573492,1017441.4933325422,1342963.614341425,1166902.164342401,2236303.6923283297,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
7,10368.0,207356.4431391872,6201152.960802981,620012.124057422,216124.10201163575,262766.0360452577,211241.23127564893,611240.9961952892,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
8,10368.0,1185271.4888629178,4870565.577404413,2050600.2564581516,822713.5878143361,923424.0119025485,885652.0491071804,5673449.11946291,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
9,10368.0,590447.0883732822,6371469.537878809,990935.3077538826,663584.9249189616,641721.8958807302,605051.2139546723,1066738.308086787,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
10,10368.0,599763.5544861244,4745333.596118463,969752.9511061531,536158.7532158681,659949.9368537682,617203.2868222286,1767287.3474890883,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
11,10368.0,401786.7333411168,6226614.589200452,1240331.1619138452,178663.37959704312,145864.76240751523,162526.93331574206,2551513.91690855,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
12,10368.0,466866.7430205568,5326090.8524975935,798441.7449641596,422545.0956942089,472662.4969400194,456320.9141323745,985523.0782305801,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
13,10368.0,46717.62031310982,6268438.598258426,585124.7145048492,86622.70152138523,50714.21898427259,59337.24952828769,16144.74150602036,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
14,10344.0,47286.7413363239,6304207.366594568,540217.69704537,83026.21558706825,62654.864191529436,67375.14630555597,5015.104157861783,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
15,10285.0,216830.18774559477,6096714.967676626,662169.0730627301,222004.3517506179,198773.77898348187,228849.33731368562,208283.1216182716,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
16,10368.0,100106.95639861432,6029717.794148036,563074.0246110873,78472.69128117585,78843.5168366812,81689.39349894391,53260.427439148996,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
17,10368.0,337818.5795905855,4874644.827553464,856738.8949256078,271910.2103956571,334205.97538935323,309364.5079344588,1367299.1383239208,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
18,10368.0,411051.50930035504,4680008.181732221,937539.2547649343,435357.81624343095,588246.8864528356,530101.1584302832,1216662.1361611544,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
19,10368.0,126671.78322852602,5260027.578628778,583556.9484545668,90983.91757010532,122293.39454519852,108494.69465082834,461436.9368639373,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
20,10368.0,201891.19918865382,5489221.969318788,688117.4337440146,197449.80313100576,240739.8250324446,223992.6307010236,454050.3193531195,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
21,10368.0,224859.5770252716,5266776.561402932,632141.4979839996,245498.4483042393,264160.49639450375,245141.1931744612,268520.4164164564,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
22,10332.0,998635.7711160575,3771681.6162114055,1339165.4169590217,990239.5672171753,1165079.6185529272,1131719.9746718993,2157160.797908014,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
23,10368.0,755468.017113793,3596995.499747724,1077935.3390830997,911624.3862805611,1182134.962016379,1102508.7833901541,1535880.0531006304,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
24,10368.0,118717.94712534435,5150518.898290527,607992.8387575446,55622.97789852642,82068.97330699631,82320.85966840165,514453.2140739251,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
25,10368.0,128259.9131253573,5133284.0092573725,577728.3128908759,132516.15928316498,147949.90507780307,157227.78423228505,183846.50004030377,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
26,10368.0,476483.6967046506,5035614.727255352,861112.7024408929,452433.7882984611,482922.52794170444,490338.050050465,912625.5725000085,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
27,10368.0,186659.6501150698,5288960.752485856,642916.0005842102,186091.9245468882,205139.3350428631,210407.42924229577,307083.55430776725,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
28,10368.0,43280.90127732903,5331757.475598971,525439.7024212213,44314.5081062621,45803.73149461103,48920.92782477199,11619.108923190372,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
29,10368.0,51964.14187365904,4976469.115428245,466799.3708282826,89784.86164298585,157805.88149153654,198015.7564621631,38404.69182408244,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
30,3456.0,14784.165104275018,1776626.5909287804,181595.05620992638,16238.982629930628,17008.865608913053,14926.423760402995,2992.2260432984326,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,full,72
0,1632.0,25668.323154820464,1814844.6719588842,203740.1877054851,29424.399963950258,25067.354903996657,26820.791692200823,373992.493650693,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
1,1620.0,11571.888020747565,1922197.004747134,155572.38293513912,37274.34101533217,20517.6214437637,22907.92405973214,3924.7880392766056,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
2,1620.0,12321.622751451732,2057051.2139130195,180410.89021050034,65649.9419735181,19783.934014477498,26973.213447593007,6913.297896499176,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
3,1632.0,36220.48292868225,1898193.447947733,171071.057382128,67003.89687784531,43771.53740925266,46229.68881906664,44387.07172216043,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
4,1632.0,182627.22654542388,1856196.372319234,256928.31210770016,188955.95578699713,190350.19072671788,188794.32499817185,192445.50109280503,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
5,1620.0,14802.529754660882,1916752.0018015457,176744.5425284181,40292.75408078164,17663.894221960894,28066.096923368445,164666.98859873266,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
6,1620.0,9502.427465168053,1829202.6036063791,129030.2777187578,28530.199778969043,20483.045149294056,24781.67121679623,4013.0247060843826,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
7,1608.0,10735.75138104303,1660770.9885761363,101908.79975619513,21309.86366066273,28441.280142676933,22075.42686364191,27691.882113657004,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
8,1608.0,12659.463035646739,1753153.7564367757,139030.20800925884,27221.539087297464,22489.24593937525,22153.712955644984,23148.527559974686,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
9,1596.0,182709.02121675323,1824438.7254906474,252754.90118705985,201300.5003310662,215055.15576090474,190678.64631612602,167027.77415722207,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
10,1536.0,279516.3099150709,1487537.3758486274,510834.57507579506,260248.37697964493,305659.5635721651,280015.6722729504,957287.7767238313,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
11,1536.0,106615.73068439859,1653940.222219346,231917.01252079115,118720.99291018688,116012.2335139114,100672.4874989367,481416.32152230426,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
12,1584.0,49600.43053507996,1700624.361901379,161193.68398638186,52826.5241954061,45474.93126085397,47374.862709578614,159670.70143241284,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
13,1584.0,15465.358138711881,1881493.493914733,178740.22019067145,48928.200313868474,17592.37911134524,24302.460189535734,39583.96428750616,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
14,1584.0,8483.338985158487,1849803.0547702045,143009.50933416636,43583.10096688369,12849.055128845264,20489.510071154138,568.1431847958228,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
15,1584.0,54630.5983013455,1753244.4807344507,157211.63745474556,79687.96895227316,60736.95442038173,60571.999530564826,52690.39004015082,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
16,1572.0,72809.61256094038,1603449.3748895847,179669.13783078652,96122.88265614027,92660.66844198405,85820.25814027352,102372.21320307808,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
17,1548.0,486478.6991064223,793329.8089870986,591282.7656228105,466143.1772278045,590267.1500573624,514230.08515829727,1325927.685284615,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
18,1560.0,235731.28567004704,1207994.222674078,416396.23375819204,319901.79861340387,480890.4608683791,392382.8490646474,606442.3777294748,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
19,1548.0,463949.8705873402,1202164.1736604662,411166.36336574354,410641.3495544168,484767.13677815226,451607.2516217331,930780.6851233415,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
20,1560.0,267902.00450375467,1368162.1898632227,406618.5438528604,258006.0890746089,350677.3704863893,306037.8037646057,698978.0899091257,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
21,1572.0,45811.777714607095,1531331.2867212128,167739.1019822763,14916.860158608199,28150.203010521738,18723.598236006455,441176.2705063987,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
22,1572.0,17611.322491424817,1549832.315768373,134360.09656232316,20012.72786117383,30012.389484386036,28968.06507856042,10259.054733858327,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
23,1560.0,131934.722513335,1493160.8170349095,220659.3899959771,156775.94602837684,183958.49981917389,154247.67716566328,159664.98513135407,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
24,1560.0,378773.77966262243,1538452.5236073323,408457.46687809523,391929.1982486099,418210.6615483674,393044.1730814315,476452.12536945235,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
25,1428.0,287677.1639873944,108330.90120914219,535056.4326164199,162712.6920893778,231334.28006687848,242640.7330866338,2483486.571699979,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
26,1584.0,505270.4421057929,1486584.3473012212,891950.9921842534,238309.2471223133,247705.15212748572,233441.9442175118,2712415.3903893363,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
27,1560.0,375111.657545551,1537910.275709554,405303.10192996176,422219.1318056771,424975.70948400965,401663.29582018225,476107.5531354837,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
28,1524.0,159811.38528999957,1572396.5591013187,282096.60279002495,170434.39403404525,163873.20538175758,152655.31978621538,393980.0034542351,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
29,1536.0,44283.16654087077,1545767.8651704527,186788.67241356568,44473.04346506379,32635.084019192156,40437.217025899714,196591.82371315095,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
30,1548.0,7178.010238457653,1438040.718790591,109324.18884133185,14221.758031646817,13422.477408073055,15120.85002875618,24920.552358528625,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
31,1524.0,265884.49352712283,1294641.0051683236,259385.30263297705,241977.22141988444,290541.5009872454,273390.34482185845,224796.18434985098,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
32,1476.0,298487.2457950419,228336.52282210917,436623.1250021425,250054.89386678344,322146.87058686186,304472.01410444453,1516431.5856392377,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
33,1524.0,269431.48661257135,1636455.2590302397,724325.9125426059,34129.32923622568,17764.204296770775,23465.535257775922,2251403.291714558,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
34,1524.0,100775.00180592656,1202244.5142479101,168782.66246557803,107679.531484879,97676.2799680799,112789.27481982838,163652.76662579452,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
35,1524.0,18980.377262293707,1512490.4033954784,176803.72578813665,22078.62934495675,11121.306415186504,13062.067882757277,136436.92260984014,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
36,1512.0,417714.07527591765,1007825.4019551966,364963.76719501254,383055.6004972669,410834.95380674896,403129.5205217384,535633.2960893734,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
37,1512.0,27333.777513071942,1320114.733804939,195339.909897137,12654.875795543527,18693.873542721816,17711.838723905094,444670.79848420434,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
38,1512.0,7889.633473101579,1188618.6015116805,83809.31499631875,6025.066421136156,21119.288129690343,20417.423453523927,5215.300118563543,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
39,1512.0,13844.537848472752,1424356.0478281705,156033.72754392007,21121.725702514974,9122.935606081031,13812.056068258713,9702.477860585985,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
40,1512.0,11447.517947268881,1484418.7687011948,145970.75295917483,24015.12461977338,10844.449269067665,15522.103473657497,4666.8087144884075,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
41,1512.0,9805.75703242112,1490855.129582548,138989.2681812694,25337.83947794372,11721.422450235006,16220.573574387361,1774.2724409408027,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
42,1512.0,10752.3310708138,1528390.6993636673,142810.28507280475,27114.883775503797,13768.312463570324,18574.734372148734,887.8294953609635,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
43,1512.0,8604.699841325024,1422001.5274696718,117678.13488200663,18648.39468676279,9592.468267227863,10897.195795407482,3681.0720400722744,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
44,1488.0,12583.100208417625,1456459.510589535,135306.9708524747,20860.070995966144,12286.276906485065,14337.657991421846,445.10670711601904,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
45,1465.0,31915.022485761805,1423848.021973398,145630.64122451225,42412.5043037287,26683.137568873193,33085.388850098614,8418.1699698821,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
46,1476.0,26991.017574611687,1355854.6083524143,147885.311806838,36576.14723415851,22135.231421913166,50207.24726786848,80977.55769664461,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
47,1476.0,47847.27369647376,1380677.6312576537,154354.24787869255,57860.01502794788,48155.93395711202,49096.88142560575,41885.73210649443,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
48,1512.0,13431.392376021271,1426769.6078835148,146558.11414578054,21506.40049443823,11692.358565519608,15397.59891318655,41293.59877254409,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
49,1500.0,9163.685061452039,1329596.511258014,119463.72863362741,15563.696154737012,8920.770766667383,10489.413263662178,4442.040927543985,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
50,1500.0,18557.975722762047,1370534.4540441062,148330.7345174059,24754.462918505382,15747.07206786406,18856.85882609272,7511.94723779713,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
51,1488.0,187340.73113511613,493648.12726318196,225670.07614430084,167880.4748693,213245.7450444839,206726.97637353692,692132.2249810311,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
52,1476.0,112467.88463549367,1207268.8179127818,330468.78306832985,70070.0055296447,78697.53377405737,71815.23905348891,575044.5813082713,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
53,1464.0,21870.025822293825,1234831.666351422,121036.68745430106,16952.331544710152,12424.919869590822,13402.059021814968,100042.24550348408,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
54,1488.0,36519.91736050025,1152832.6329280834,113095.81912186829,39171.74944240447,49394.302672872356,42748.4162765945,36379.109565852836,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,12,power-active,24
