block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,site,scope,horizon,support,block_hours
6,20592.0,9864.338811881209,268.8050635473018,9864.338811881209,268.8050635473018,120.9598465235238,7678.976505009705,8561.423322283672,8807.1807309555,Hanwha,full,144,complete_H144_Daily_intersection,24
7,41328.0,23394.045725375698,732.9309013533226,23394.045725375698,732.9309013533226,206.56017105713394,14500.098913852957,18759.5921094806,20203.13796886342,Hanwha,full,144,complete_H144_Daily_intersection,24
8,20592.0,10391.493541605954,507.86764402435426,10391.493541605954,507.86764402435426,54.35902245238682,7368.1712248423555,6785.7841665819,6118.564130555306,Hanwha,full,144,complete_H144_Daily_intersection,24
9,41328.0,30463.438263917167,1381.5074100180077,30463.438263917167,1381.5074100180077,150.4178418221536,28575.892186831392,28640.380265153864,30023.518895934605,Hanwha,full,144,complete_H144_Daily_intersection,24
10,20592.0,13163.819515588544,738.7469027967775,13163.819515588544,738.7469027967775,53.657813638143715,15538.970044320775,15654.526354039246,16707.113683306696,Hanwha,full,144,complete_H144_Daily_intersection,24
11,20592.0,11719.987247009332,1141.7949541839232,11719.987247009332,1141.7949541839232,288.244616077781,9150.716347638023,10624.910221170965,10053.540897322408,Hanwha,full,144,complete_H144_Daily_intersection,24
12,41328.0,20559.996033918396,1118.7106319867785,20559.996033918396,1118.7106319867785,82.33649872364482,15753.014961287423,16643.891329786322,17201.863009355864,Hanwha,full,144,complete_H144_Daily_intersection,24
13,41472.0,19770.708629482953,1395.8877244503917,19770.708629482953,1395.8877244503917,345.19515848261915,14856.67870643254,18498.531883056163,17222.507366113445,Hanwha,full,144,complete_H144_Daily_intersection,24
14,20592.0,10590.106037579124,1185.682063464333,10590.106037579124,1185.682063464333,66.7332081450667,20740.01182538683,15511.601182412112,14034.1579854907,Hanwha,full,144,complete_H144_Daily_intersection,24
15,41328.0,43022.862647643495,2797.0432574733295,43022.862647643495,2797.0432574733295,290.67934018329913,27453.43639338738,35162.59216402447,44687.55578771248,Hanwha,full,144,complete_H144_Daily_intersection,24
16,20448.0,13143.983654188798,1033.0646245457858,13143.983654188798,1033.0646245457858,95.44530164384389,7311.3311592459195,11820.266963859132,11467.944490357337,Hanwha,full,144,complete_H144_Daily_intersection,24
17,20448.0,12953.937814394247,565.9435497334583,12953.937814394247,565.9435497334583,17.51315599115477,13866.734939865442,13726.056941388273,12994.416802409096,Hanwha,full,144,complete_H144_Daily_intersection,24
18,11808.0,9414.601415080515,311.40896238451944,9414.601415080515,311.40896238451944,18.736544721924915,5753.398542293359,7889.393300146774,7648.905702986235,Hanwha,full,144,complete_H144_Daily_intersection,24
19,9300.0,1008.4231953493045,240.80619320532804,1008.4231953493045,240.80619320532804,3.5571848291145716,1294.0369879274892,1521.3929735778656,1483.0088177354078,Hanwha,full,144,complete_H144_Daily_intersection,24
20,20371.0,11511.832322664128,1268.585159193024,11511.832322664128,1268.585159193024,13.20021229783802,16018.709397996314,13465.455510248574,13095.687432364648,Hanwha,full,144,complete_H144_Daily_intersection,24
21,20448.0,17479.855351410068,1664.3703012066644,17479.855351410068,1664.3703012066644,18.539357529505242,25866.971375177578,22672.28013628067,23739.34835413694,Hanwha,full,144,complete_H144_Daily_intersection,24
22,41184.0,52261.61613296875,9231.693396312641,52261.61613296875,9231.693396312641,12862.848383209923,43271.61308337547,40884.1818537206,47454.554413293,Hanwha,full,144,complete_H144_Daily_intersection,24
23,20736.0,56823.87289467222,9449.31036817275,56823.87289467222,9449.31036817275,11709.562513296738,46019.751080587936,44604.061381171225,48694.850394697016,Hanwha,full,144,complete_H144_Daily_intersection,24
0,72720.0,29884.277146066284,1477.121386563848,29884.277146066284,1477.121386563848,82.32830497978374,14119.3548524564,20628.76878900669,21687.922145786993,Hanwha,full,144,complete_H144_Daily_intersection,48
1,40896.0,35157.326432969865,2085.520411187464,35157.326432969865,2085.520411187464,256.4463979711183,53084.766194240714,49811.72307001904,53637.97763629516,Hanwha,full,144,complete_H144_Daily_intersection,48
2,61632.0,30342.81341578976,1372.3052922209667,30342.81341578976,1372.3052922209667,55.928606047908126,13163.114825826355,17289.00512160507,17572.1821449162,Hanwha,full,144,complete_H144_Daily_intersection,48
3,61920.0,33258.38453725691,1001.7359649006238,33258.38453725691,1001.7359649006238,327.52001758065774,22179.07541886269,27321.01543176425,29010.318699818927,Hanwha,full,144,complete_H144_Daily_intersection,48
4,61920.0,40854.93180552305,1889.3750540423628,40854.93180552305,1889.3750540423628,204.77686427454051,35944.06341167371,35426.16443173579,36142.08302648994,Hanwha,full,144,complete_H144_Daily_intersection,48
5,41184.0,24883.80676259788,1880.5418569807005,24883.80676259788,1880.5418569807005,341.9024297159246,24689.686391958803,26279.436575210228,26760.654580629103,Hanwha,full,144,complete_H144_Daily_intersection,48
6,82800.0,40330.704663401375,2514.598356437172,40330.704663401375,2514.598356437172,427.5316572062638,30609.693667720017,35142.42321284251,34424.37037546933,Hanwha,full,144,complete_H144_Daily_intersection,48
7,61920.0,53612.96868522264,3982.725320937661,53612.96868522264,3982.725320937661,357.41254832836603,48193.44821877427,50674.1933464366,58721.713773203155,Hanwha,full,144,complete_H144_Daily_intersection,48
8,40896.0,26097.921468583045,1599.0081742792443,26097.921468583045,1599.0081742792443,112.95845763499858,21178.066099111387,25546.323905247402,24462.361292766418,Hanwha,full,144,complete_H144_Daily_intersection,48
9,21108.0,10423.024610429818,552.2151555898474,10423.024610429818,552.2151555898474,22.2937295510395,7047.435530220849,9410.786273724638,9131.914520721646,Hanwha,full,144,complete_H144_Daily_intersection,48
10,40819.0,28991.687674074197,2932.9554603996876,28991.687674074197,2932.9554603996876,31.739569827343264,41885.68077317388,36137.735646529196,36835.03578650158,Hanwha,full,144,complete_H144_Daily_intersection,48
11,61920.0,109085.48902764096,18681.003764485402,109085.48902764096,18681.003764485402,24572.410896506688,89291.36416396334,85488.24323489178,96149.40480799005,Hanwha,full,144,complete_H144_Daily_intersection,48
0,93168.0,46740.9942575499,2531.0876802398334,46740.9942575499,2531.0876802398334,113.27053374214255,35327.01338288479,40648.31382054031,43133.09538081872,Hanwha,full,144,complete_H144_Daily_intersection,72
1,82080.0,48643.42273727603,2403.859409732443,48643.42273727603,2403.859409732443,281.43277525666736,45040.222489638705,47081.18316009057,49764.98654617968,Hanwha,full,144,complete_H144_Daily_intersection,72
2,82512.0,43649.87807886288,1509.603608924979,43649.87807886288,1509.603608924979,381.87904003304476,29547.246643705053,34106.799598346144,35128.88283037423,Hanwha,full,144,complete_H144_Daily_intersection,72
3,82512.0,55347.24502651511,3262.0492669987084,55347.24502651511,3262.0492669987084,492.3202715380783,53265.578578790184,54919.81684036408,56784.17347656371,Hanwha,full,144,complete_H144_Daily_intersection,72
4,103392.0,50920.81070098047,3700.280419901503,50920.81070098047,3700.280419901503,494.2648653513305,51349.70549310686,50654.02439525464,48458.52836096004,Hanwha,full,144,complete_H144_Daily_intersection,72
5,82224.0,69120.78411622654,4396.051431752575,69120.78411622654,4396.051431752575,403.637797818298,48631.50249249878,60708.91606927184,69149.9170804788,Hanwha,full,144,complete_H144_Daily_intersection,72
6,41479.0,21934.85693309393,1820.8003147828717,21934.85693309393,1820.8003147828717,35.49394184887749,23066.144928217163,22876.24178397322,22227.601953086276,Hanwha,full,144,complete_H144_Daily_intersection,72
7,82368.0,126565.34437905099,20345.37406569206,126565.34437905099,20345.37406569206,24590.95025403619,115158.33553914091,108160.52337117249,119888.7531621269,Hanwha,full,144,complete_H144_Daily_intersection,72
0,11608.0,6675.470180277358,308.7419620260276,6675.470180277358,308.7419620260276,35.34606410391493,3399.5987063989396,4863.101505541375,5226.366752427213,Hanwha,power-active,144,complete_H144_Daily_intersection,24
1,17765.0,14991.031453757187,709.8477162021054,14991.031453757187,709.8477162021054,46.707467021523485,8414.034646611935,12276.270533176,12592.121571980182,Hanwha,power-active,144,complete_H144_Daily_intersection,24
2,8375.0,14489.534758870986,890.520875903827,14489.534758870986,890.520875903827,30.816736447200416,18080.69117999132,17212.38950095145,18708.227574046305,Hanwha,power-active,144,complete_H144_Daily_intersection,24
3,8429.0,16603.813324686635,898.374582479168,16603.813324686635,898.374582479168,225.48751185826185,30326.27742254086,28349.44093863506,31160.649949372364,Hanwha,power-active,144,complete_H144_Daily_intersection,24
4,8509.0,8625.967574794942,531.9467798906472,8625.967574794942,531.9467798906472,28.471341570972253,3465.3216986253396,5035.705913116695,4991.463996110571,Hanwha,power-active,144,complete_H144_Daily_intersection,24
5,18288.0,13463.106777380863,574.4985205576621,13463.106777380863,574.4985205576621,27.390386264218716,7041.866094260156,9125.088639194317,9313.76091167241,Hanwha,power-active,144,complete_H144_Daily_intersection,24
6,8636.0,8210.778636337034,200.0271639650911,8210.778636337034,200.0271639650911,120.94466273855146,7288.383889268896,7682.908105092709,7692.350955458672,Hanwha,power-active,144,complete_H144_Daily_intersection,24
7,18288.0,16951.996660761695,492.8350672178222,16951.996660761695,492.8350672178222,206.54392538083937,12540.336699107438,16099.777448466928,16989.119244122423,Hanwha,power-active,144,complete_H144_Daily_intersection,24
8,8636.0,7244.084906891339,424.8957331928673,7244.084906891339,424.8957331928673,54.35426826202739,6621.7715055063245,5742.729485428607,4838.763050793096,Hanwha,power-active,144,complete_H144_Daily_intersection,24
9,18288.0,22429.961999449897,1122.8179219212022,22429.961999449897,1122.8179219212022,150.3840037274719,25331.425833995654,25166.35624901347,26158.28127685304,Hanwha,power-active,144,complete_H144_Daily_intersection,24
10,8695.0,12299.406657249609,638.4612127429336,12299.406657249609,638.4612127429336,53.63986050193713,15274.157176257324,15110.990146538925,16136.494841064929,Hanwha,power-active,144,complete_H144_Daily_intersection,24
11,8772.0,10042.920334389879,1059.0653433250113,10042.920334389879,1059.0653433250113,288.2342371927769,8804.854216847769,10005.060404063843,9569.98888492468,Hanwha,power-active,144,complete_H144_Daily_intersection,24
12,18576.0,15666.08219166371,819.158113810139,15666.08219166371,819.158113810139,82.3064825989712,14771.44685897258,14808.126377045379,15156.938021095584,Hanwha,power-active,144,complete_H144_Daily_intersection,24
13,18576.0,15306.830319486342,984.9780810816254,15306.830319486342,984.9780810816254,345.16859342893196,13107.53053547675,16159.57007746891,14608.504342827819,Hanwha,power-active,144,complete_H144_Daily_intersection,24
14,8828.0,9143.028084183947,1026.8336838922578,9143.028084183947,1026.8336838922578,66.69156114613932,18931.852631883274,14158.121402315823,12644.776563782221,Hanwha,power-active,144,complete_H144_Daily_intersection,24
15,18664.0,33140.202184842085,2413.92490404719,33140.202184842085,2413.92490404719,290.58323696175387,24364.96294061883,31324.93381494204,39019.32024666207,Hanwha,power-active,144,complete_H144_Daily_intersection,24
16,8828.0,11489.66967898061,923.0047305965027,11489.66967898061,923.0047305965027,95.38760889976882,6700.49100197483,10995.517884554647,10810.426582394179,Hanwha,power-active,144,complete_H144_Daily_intersection,24
17,8905.0,10360.00785791703,480.2548332760358,10360.00785791703,480.2548332760358,17.489932989124203,12497.500836048204,12171.53362340028,11640.369309793476,Hanwha,power-active,144,complete_H144_Daily_intersection,24
18,7309.0,8199.383997857112,279.22937259876505,8199.383997857112,279.22937259876505,18.709772297863875,5481.538200482564,7303.509992574288,7110.004598072046,Hanwha,power-active,144,complete_H144_Daily_intersection,24
19,1653.0,409.3431513209627,158.00318058839764,409.3431513209627,158.00318058839764,3.5569487650905818,1019.0451038397018,1122.3768501158975,1000.4054506909241,Hanwha,power-active,144,complete_H144_Daily_intersection,24
20,9039.0,10274.527464989751,1040.4314345141204,10274.527464989751,1040.4314345141204,13.198881048706046,14591.90425702099,12344.858645829063,12015.67015255116,Hanwha,power-active,144,complete_H144_Daily_intersection,24
21,9097.0,15603.503862738995,1464.4811682416248,15603.503862738995,1464.4811682416248,18.531680332764097,23550.055454227117,20219.7852186676,20933.544599814857,Hanwha,power-active,144,complete_H144_Daily_intersection,24
22,19008.0,35868.6708960936,8631.860390786522,35868.6708960936,8631.860390786522,12862.806976202166,39744.37597929623,34163.59139767897,34899.00713931831,Hanwha,power-active,144,complete_H144_Daily_intersection,24
23,14596.0,49997.76735430054,9067.127920599216,49997.76735430054,9067.127920599216,11709.527920469733,41927.49354255501,40681.87216462763,43865.440627549615,Hanwha,power-active,144,complete_H144_Daily_intersection,24
0,29373.0,21666.501634034557,1018.5896782281338,21666.501634034557,1018.5896782281338,82.05353112543838,11813.633353010873,17139.37203871739,17818.4883244074,Hanwha,power-active,144,complete_H144_Daily_intersection,48
1,16804.0,31093.348083557623,1788.8954583829948,31093.348083557623,1788.8954583829948,256.30424830546224,48406.96860253221,45561.83043958651,49868.87752341865,Hanwha,power-active,144,complete_H144_Daily_intersection,48
2,26797.0,22089.0743521758,1106.4453004483098,22089.0743521758,1106.4453004483098,55.86172783519098,10507.187792885497,14160.794552311014,14305.224907782987,Hanwha,power-active,144,complete_H144_Daily_intersection,48
3,26924.0,25162.775297098728,692.8622311829137,25162.775297098728,692.8622311829137,327.4885881193916,19828.720588376327,23782.685553559633,24681.470199581097,Hanwha,power-active,144,complete_H144_Daily_intersection,48
4,26924.0,29674.046906341242,1547.7136551140693,29674.046906341242,1547.7136551140693,204.7382719894992,31953.197339501978,30909.085734442077,30997.044327646134,Hanwha,power-active,144,complete_H144_Daily_intersection,48
5,17467.0,22342.3269916395,1697.5265560679459,22342.3269916395,1697.5265560679459,341.87409769471395,24079.011393105106,25116.05055060278,25706.483725989587,Hanwha,power-active,144,complete_H144_Daily_intersection,48
6,37152.0,30972.91251115004,1804.1361948917656,30972.91251115004,1804.1361948917656,427.4750760279033,27878.97739444934,30967.696454514262,29765.44236392337,Hanwha,power-active,144,complete_H144_Daily_intersection,48
7,27492.0,42283.23026902598,3440.7585879394474,42283.23026902598,3440.7585879394474,357.27479810789356,43296.81557250203,45483.05521725781,51664.096810444295,Hanwha,power-active,144,complete_H144_Daily_intersection,48
8,17733.0,21849.67753689763,1403.2595638725384,21849.67753689763,1403.2595638725384,112.87754188889296,19197.991838023034,23167.051507954926,22450.79589218766,Hanwha,power-active,144,complete_H144_Daily_intersection,48
9,8962.0,8608.727149178081,437.2325531871625,8608.727149178081,437.2325531871625,22.266721062954467,6500.5833043222665,8425.886842690186,8110.410048762973,Hanwha,power-active,144,complete_H144_Daily_intersection,48
10,18136.0,25878.031327728757,2504.9126027557445,25878.031327728757,2504.9126027557445,31.73056138147014,38141.959711248084,32564.643864496673,32949.21475236603,Hanwha,power-active,144,complete_H144_Daily_intersection,48
