block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
10,3300.0,93.19867594042648,31.267190959787058,93.19867594042648,31.267190959787058,2.8191843734728312,663.8160744215511,160.05359914963935,285.7233034618763,177.8437800574758,113.53738649966695,Sanyo,Alice2018Test,Original,12,full,24
11,3444.0,114.77949442506714,42.24572711605253,114.77949442506714,42.24572711605253,28.087612035213578,741.9324469233483,247.10188809510993,267.69417192327046,188.24435566753868,119.96505564264058,Sanyo,Alice2018Test,Original,12,full,24
12,3300.0,101.36794837459873,53.73350278260832,101.36794837459873,53.73350278260832,12.283498681326698,716.701143571151,170.3817047393433,249.52853423908624,164.70502336994753,142.13023196116657,Sanyo,Alice2018Test,Original,12,full,24
13,3300.0,167.61556093820693,61.80409440837625,167.61556093820693,61.80409440837625,8.731754228291088,701.1687552245173,198.39952341194143,368.55977048663505,267.904348103074,184.6613936822044,Sanyo,Alice2018Test,Original,12,full,24
14,3300.0,98.0154244819953,34.100961817734046,98.0154244819953,34.100961817734046,10.636418476497056,681.7081142296582,335.52830176614845,320.86229542299753,205.81850262329974,165.3592242713438,Sanyo,Alice2018Test,Original,12,full,24
15,3444.0,157.11272905829355,53.57081929819897,157.11272905829355,53.57081929819897,9.702056942215835,722.9760339712567,235.03538409168019,271.5541930544996,214.02659155863253,150.1146995424742,Sanyo,Alice2018Test,Original,12,full,24
16,3300.0,94.83239553259456,38.9653206374897,94.83239553259456,38.9653206374897,9.102550050759953,696.7241763193111,244.72052276410616,237.18931081650516,167.13296330582335,106.15640979782937,Sanyo,Alice2018Test,Original,12,full,24
17,3444.0,110.25839400041731,49.090316812127604,110.25839400041731,49.090316812127604,2.396851534951123,726.833439442228,264.5558175786179,251.6376890735834,168.29858718176905,147.3463599396134,Sanyo,Alice2018Test,Original,12,full,24
18,3288.0,108.8069885169316,56.994262856820164,108.8069885169316,56.994262856820164,2.4701132559813037,688.9565751685084,163.30359354749572,215.44284185532962,176.69788918236156,124.20943469126024,Sanyo,Alice2018Test,Original,12,full,24
19,3288.0,95.12860337107155,52.475372044903,95.12860337107155,52.475372044903,11.835902309489821,660.185533420777,141.5956478667241,257.81367430085663,195.5467669215249,119.18732044555361,Sanyo,Alice2018Test,Original,12,full,24
20,3288.0,129.234824778517,60.725086114533454,129.234824778517,60.725086114533454,2.0328994454320743,657.194199022041,168.52549937445644,308.3208130934542,248.2652992745243,176.37574061223208,Sanyo,Alice2018Test,Original,12,full,24
21,3299.0,89.24150065274159,42.22235130810049,89.24150065274159,42.22235130810049,1.1830703033464283,661.14450224709,314.58664764931024,274.00401978861476,178.90730430924086,174.01743769122788,Sanyo,Alice2018Test,Original,12,full,24
22,3300.0,446.06096164668014,353.30194730349007,446.06096164668014,353.30194730349007,985.4078187291071,1165.9003488498868,609.5966904807141,410.81772599536293,402.3885639587896,454.12575564693606,Sanyo,Alice2018Test,Original,12,full,24
23,3155.0,125.73270261705449,74.72232233061999,125.73270261705449,74.72232233061999,1271.6959410444465,721.1292834347701,312.46022691341,228.21803694999937,175.5193223522245,122.28013908560722,Sanyo,Alice2018Test,Original,12,full,24
0,5736.0,188.98955307736654,60.377184141930876,188.98955307736654,60.377184141930876,6.425296354034864,1295.3012758651664,274.4161878256532,447.598371132207,342.64840424774115,223.80297743840023,Sanyo,Alice2018Test,Original,12,full,48
1,6888.0,338.2290894090881,106.23992099320519,338.2290894090881,106.23992099320519,23.025216506280966,1448.8636480156852,473.9355463716418,573.3543177175673,371.88651543898936,296.3017272336294,Sanyo,Alice2018Test,Original,12,full,48
2,6744.0,276.6848046137601,95.11598124508589,276.6848046137601,95.11598124508589,7.678523866200088,1428.8884182038496,464.7394589863017,510.46898588233336,305.832552134359,299.3243495003829,Sanyo,Alice2018Test,Original,12,full,48
3,6587.0,267.76227718771946,114.43463009691173,267.76227718771946,114.43463009691173,15.925245598277314,1315.5296865197693,345.6999753762037,570.8161815719171,394.3291480941988,310.2837250489792,Sanyo,Alice2018Test,Original,12,full,48
4,6600.0,344.4031933478935,92.06587571042641,344.4031933478935,92.06587571042641,14.140022715000232,1292.1550771205943,427.2074997428792,736.8618698666415,514.4663121994167,373.46294892196676,Sanyo,Alice2018Test,Original,12,full,48
5,6744.0,207.97817036549344,73.51291807583956,207.97817036549344,73.51291807583956,30.906796408686407,1405.7485213448983,407.1554872447494,553.417475385147,366.0881357250143,233.5024421423076,Sanyo,Alice2018Test,Original,12,full,48
6,6600.0,268.98350931280515,115.53759719098458,268.98350931280515,115.53759719098458,21.01525290961779,1417.8698987956677,368.7812281512849,618.0883047257213,432.60937147302167,326.7916256433712,Sanyo,Alice2018Test,Original,12,full,48
7,6744.0,255.12815354028882,87.67178111593299,255.12815354028882,87.67178111593299,20.338475418712893,1404.684148200915,570.5636858578287,592.4164884774974,419.84509418193215,315.47392381381826,Sanyo,Alice2018Test,Original,12,full,48
8,6744.0,205.0907895330119,88.05563744961731,205.0907895330119,88.05563744961731,11.49940158571107,1423.5576157615394,509.2763403427238,488.8269998900886,335.4315504875922,253.50276973744272,Sanyo,Alice2018Test,Original,12,full,48
9,6576.0,203.93559188800296,109.4696349017231,203.93559188800296,109.4696349017231,14.306015565471125,1349.1421085892853,304.89924141422017,473.256516156186,372.2446561038863,243.39675513681397,Sanyo,Alice2018Test,Original,12,full,48
10,6587.0,218.47632543125857,102.94743742263394,218.47632543125857,102.94743742263394,3.2159697487785017,1318.338701269131,483.1121470237668,582.3248328820688,427.1726035837648,350.39317830345965,Sanyo,Alice2018Test,Original,12,full,48
11,6455.0,571.7936642637344,428.0242696341101,571.7936642637344,428.0242696341101,2257.103759773555,1887.0296322846568,922.0569173941235,639.0357629453626,577.9078863110133,576.4058947325433,Sanyo,Alice2018Test,Original,12,full,48
0,9168.0,315.173370285069,99.46610479458948,315.173370285069,99.46610479458948,12.171848865335873,1997.6064093320588,515.5475978991982,740.8898568307493,535.8653173400036,388.61051878556526,Sanyo,Alice2018Test,Original,12,full,72
1,10200.0,488.73007681514605,162.26698158563246,488.73007681514605,162.26698158563246,24.957187861180028,2175.446932752642,697.5435952843989,790.5318179013595,484.50215448108526,430.81853538684703,Sanyo,Alice2018Test,Original,12,full,72
2,9887.0,442.10975490235853,162.03324205089095,442.10975490235853,162.03324205089095,23.01106805320368,1954.0294806668235,555.3182726413696,983.5155535396085,684.3913110162682,515.8367630380103,Sanyo,Alice2018Test,Original,12,full,72
3,10044.0,378.0338859987478,117.98018183228689,378.0338859987478,117.98018183228689,37.960996668760224,2059.403804318438,624.7446897224614,877.5799732840958,590.4922850023621,401.4123530752428,Sanyo,Alice2018Test,Original,12,full,72
4,9900.0,366.9989337948005,149.63855900871872,366.9989337948005,149.63855900871872,31.651671386114835,2099.578013025325,704.3095299174325,938.9506001487196,638.4278740963218,492.15084991471474,Sanyo,Alice2018Test,Original,12,full,72
5,10188.0,362.20351859130506,141.62645674781632,362.20351859130506,141.62645674781632,21.201458527926903,2146.533649732795,744.3117244344046,760.3811929445883,549.4581420462248,403.6174692799169,Sanyo,Alice2018Test,Original,12,full,72
6,9864.0,333.17041666651977,170.1947210162566,333.17041666651977,170.1947210162566,16.338915010903204,2006.3363076113255,473.42474078867656,781.5773292496405,620.5099553784106,419.7724957490461,Sanyo,Alice2018Test,Original,12,full,72
7,9754.0,661.0351649164766,470.24662094221065,661.0351649164766,470.24662094221065,2258.2868300769014,2548.1741345317423,1236.6435650434357,913.039782733978,756.815190620254,750.4233324237711,Sanyo,Alice2018Test,Original,12,full,72
0,1472.0,77.8058679348137,22.59795922652042,77.8058679348137,22.59795922652042,4.180928713572336,627.1869299187974,93.16266596711228,159.55025814149835,140.70078962710656,77.80675085356147,Sanyo,Alice2018Test,Original,12,power-active,24
1,1472.0,90.85332246569439,21.426304663260684,90.85332246569439,21.426304663260684,2.2375066223032793,619.7863529473307,77.64366191521884,189.4923353938555,139.15354871521373,84.67140501799433,Sanyo,Alice2018Test,Original,12,power-active,24
2,1500.0,100.73870769021822,32.224286510340434,100.73870769021822,32.224286510340434,5.740168033412877,648.5175435586829,121.06952812893176,230.1554579890792,153.28217210537088,110.01349725625498,Sanyo,Alice2018Test,Original,12,power-active,24
3,1512.0,185.68045741586786,43.486214043793034,185.68045741586786,43.486214043793034,17.277342982093746,680.5523535776828,161.26106403072092,178.53314356650742,110.94325527843596,86.56774472587034,Sanyo,Alice2018Test,Original,12,power-active,24
4,1512.0,143.92539612259822,42.66078610638075,143.92539612259822,42.66078610638075,5.913161288411073,684.9174790379225,228.56720378036613,188.79481544413517,120.96931454557468,113.93987583059716,Sanyo,Alice2018Test,Original,12,power-active,24
5,1484.0,95.18271645890597,24.007559606614603,95.18271645890597,24.007559606614603,1.7644342312190755,661.9670123922027,115.36701595924761,183.60832514149803,96.11050750863097,105.32837392660483,Sanyo,Alice2018Test,Original,12,power-active,24
6,1484.0,91.92722341564685,46.88583073337988,91.92722341564685,46.88583073337988,10.4228877911749,637.9724691961502,75.81805553804405,138.50500495401934,97.38724796442297,81.60941338026451,Sanyo,Alice2018Test,Original,12,power-active,24
7,1491.0,155.31139155201797,57.84341100660402,155.31139155201797,57.84341100660402,5.502203867118078,623.5238122337046,126.38180924452983,297.94260655604205,216.04854541949277,151.91854923056087,Sanyo,Alice2018Test,Original,12,power-active,24
8,1491.0,155.72776896807952,37.666879168471496,155.72776896807952,37.666879168471496,7.084204526067269,608.9844791314143,104.66146019604781,339.3438973943148,234.1752621779328,161.33941720370365,Sanyo,Alice2018Test,Original,12,power-active,24
9,1491.0,158.04883862406533,35.93113647988111,158.04883862406533,35.93113647988111,7.048706940306518,621.3937935748394,84.98088561084255,261.1164668783796,183.1865607060924,128.93561383624365,Sanyo,Alice2018Test,Original,12,power-active,24
10,1503.0,82.6993831193118,23.517442521202536,82.6993831193118,23.517442521202536,2.8191401788664856,633.2629534347213,98.41763759934184,226.02920722173621,141.54939693211773,82.66461880335427,Sanyo,Alice2018Test,Original,12,power-active,24
11,1524.0,82.71240734630683,25.048008645773212,82.71240734630683,25.048008645773212,28.087436381708084,677.0002153167421,178.53236382580585,182.92399662734906,133.40248186073325,80.33713531809249,Sanyo,Alice2018Test,Original,12,power-active,24
12,1515.0,87.8287138621975,42.63993140424203,87.8287138621975,42.63993140424203,12.266700947539233,681.8088048998104,104.00222762892388,170.15940587723367,118.86478702324887,102.50224532275308,Sanyo,Alice2018Test,Original,12,power-active,24
13,1497.0,145.24431878655383,47.48405050494434,145.24431878655383,47.48405050494434,8.623556038825058,648.0411620013878,86.62032242848971,275.1735230033304,197.09962354001556,133.33693300673136,Sanyo,Alice2018Test,Original,12,power-active,24
14,1503.0,81.30605340312344,26.052029303779154,81.30605340312344,26.052029303779154,10.631433160552527,651.3318254786003,220.7426334217118,245.33512929991454,144.9920902455741,113.02515325252423,Sanyo,Alice2018Test,Original,12,power-active,24
15,1536.0,122.94497894905622,38.721513907805594,122.94497894905622,38.721513907805594,9.692517736722461,637.7015991002021,153.1807063424918,167.09161280698487,141.7615776181024,73.37040022870589,Sanyo,Alice2018Test,Original,12,power-active,24
16,1515.0,82.28962962637765,29.167834477580577,82.28962962637765,29.167834477580577,9.048816887442962,665.4829721169956,184.4656928066203,177.16827939229842,130.0635043090443,77.93597643043618,Sanyo,Alice2018Test,Original,12,power-active,24
17,1536.0,86.65506291962689,36.33829007411959,86.65506291962689,36.33829007411959,2.396522536155596,667.5326127740124,192.01513946075056,171.14233496549264,118.19652251362294,110.52339281384637,Sanyo,Alice2018Test,Original,12,power-active,24
18,1520.0,99.2618480386588,45.82672532242013,99.2618480386588,45.82672532242013,2.469799068240062,668.5709171500107,97.60579519837388,158.1492144278279,145.42003378064274,92.31680836385762,Sanyo,Alice2018Test,Original,12,power-active,24
19,1520.0,84.7635497686847,45.912712258180875,84.7635497686847,45.912712258180875,11.835813083971342,641.1036418635993,80.00217870816317,201.7302536566645,165.14272369904444,83.28362417452954,Sanyo,Alice2018Test,Original,12,power-active,24
20,1520.0,114.30310831573904,54.474327140363506,114.30310831573904,54.474327140363506,2.019897095505026,638.0361216994942,78.50399181026887,250.41318075705647,206.56777035783264,133.3292834808202,Sanyo,Alice2018Test,Original,12,power-active,24
21,1527.0,74.6722288006484,37.06925469485897,74.6722288006484,37.06925469485897,1.1789715783262507,638.0523555566812,226.06702919797394,228.34695435784778,148.975678931958,128.99236031700065,Sanyo,Alice2018Test,Original,12,power-active,24
22,1532.0,433.0120846071013,346.90567958905314,433.0120846071013,346.90567958905314,985.4077108691208,1162.5197926007063,533.6827917737868,377.95960071000076,364.5103030052195,374.3780594173533,Sanyo,Alice2018Test,Original,12,power-active,24
23,1533.0,105.31109891874145,58.17792876973823,105.31109891874145,58.17792876973823,1271.6813418074462,680.5688816547773,234.43816923029343,176.53656026734103,126.25988827374982,84.14181331221812,Sanyo,Alice2018Test,Original,12,power-active,24
0,2944.0,168.65919040050792,44.02426388978114,168.65919040050792,44.02426388978114,6.418435335875613,1246.9732828661283,170.80632788233112,349.042593535354,279.8543383423203,162.47815587155583,Sanyo,Alice2018Test,Original,12,power-active,48
1,3012.0,286.419165106086,75.71050055413343,286.419165106086,75.71050055413343,23.017511015506624,1329.0698971363654,282.3305921596525,408.68860155558673,264.22542738380685,196.58124198212536,Sanyo,Alice2018Test,Original,12,power-active,48
2,2996.0,239.10811258150426,66.66834571299536,239.10811258150426,66.66834571299536,7.67759551963015,1346.884491430125,343.9342197396137,372.4031405856332,217.0798220542056,219.26824975720197,Sanyo,Alice2018Test,Original,12,power-active,48
3,2975.0,247.23861496766477,104.72924173998378,247.23861496766477,104.72924173998378,15.925091658292983,1261.4962814298542,202.1998647825739,436.4476115100612,313.43579338391584,233.5279626108254,Sanyo,Alice2018Test,Original,12,power-active,48
4,2982.0,313.7766075921446,73.59801564835256,313.7766075921446,73.59801564835256,14.132911466373798,1230.378272706254,189.64234580689026,600.4603642726943,417.3618228840252,290.2750310399473,Sanyo,Alice2018Test,Original,12,power-active,48
5,3027.0,165.41179046561857,48.56545116697579,165.41179046561857,48.56545116697579,30.906576560574567,1310.2631687514622,276.9500014251477,408.95320384908536,274.9518787928509,163.0017541214467,Sanyo,Alice2018Test,Original,12,power-active,48
6,3012.0,233.0730326487514,90.1239819091864,233.0730326487514,90.1239819091864,20.890256986364292,1329.8499669011978,190.62255005741343,445.3329288805642,315.9644105632645,235.83917832948438,Sanyo,Alice2018Test,Original,12,power-active,48
7,3039.0,204.2510323521796,64.77354321158471,204.2510323521796,64.77354321158471,20.323950897274987,1289.033424578803,373.9233397642035,412.4267421068995,286.75366786367647,186.39555348123014,Sanyo,Alice2018Test,Original,12,power-active,48
8,3051.0,168.94469254600477,65.50612455170015,168.94469254600477,65.50612455170015,11.445339423598552,1333.0155848910078,376.480832267371,348.3106143577911,248.26002682266733,188.45936924428258,Sanyo,Alice2018Test,Original,12,power-active,48
9,3040.0,184.02539780734347,91.73943758060094,184.02539780734347,91.73943758060094,14.305612152211403,1309.67455901361,177.60797390653704,359.8794680844922,310.5627574796871,175.60043253838717,Sanyo,Alice2018Test,Original,12,power-active,48
10,3047.0,188.97533711638744,91.54358183522238,188.97533711638744,91.54358183522238,3.1988686738312753,1276.088477256175,304.57102100824267,478.7601351149042,355.54344928979043,262.32164379782074,Sanyo,Alice2018Test,Original,12,power-active,48
11,3065.0,538.3231835258428,405.08360835879137,538.3231835258428,405.08360835879137,2257.089052676568,1843.0886742554835,768.12096100408,554.4961609773419,490.77019127896915,458.5198727295714,Sanyo,Alice2018Test,Original,12,power-active,48
0,4444.0,269.3978980907261,76.24855040012159,269.3978980907261,76.24855040012159,12.15860336928849,1895.490826424811,291.8758560112629,579.198051524433,433.13651044769114,272.49165312781093,Sanyo,Alice2018Test,Original,12,power-active,72
1,4508.0,424.7885699973723,110.15455975678837,424.7885699973723,110.15455975678837,24.95493850172388,2027.4368450078066,505.19528377033475,550.9362841521406,328.0230773326415,305.8359944830722,Sanyo,Alice2018Test,Original,12,power-active,72
2,4466.0,402.966383935744,142.39612090845532,402.966383935744,142.39612090845532,23.00929618436024,1870.4807605612684,306.8613249786218,775.791508904376,547.6110555618488,394.86737981452876,Sanyo,Alice2018Test,Original,12,power-active,72
3,4518.0,323.46062908968406,84.49658764685684,323.46062908968406,84.49658764685684,37.95528350088103,1931.6569623263017,361.9308870359902,670.0696707274649,458.13843949894317,291.9373679576906,Sanyo,Alice2018Test,Original,12,power-active,72
4,4515.0,314.37908605187494,116.17601121296552,314.37908605187494,116.17601121296552,31.521690146916804,1981.1817923797978,411.36518347912516,690.6680581804789,460.9565008088386,348.8643315820085,Sanyo,Alice2018Test,Original,12,power-active,72
5,4587.0,291.88967149506044,104.22763845950576,291.88967149506044,104.22763845950576,21.13785716032102,1970.7171839912091,529.6615386098628,515.4022271647758,390.02160444076947,261.8297694729883,Sanyo,Alice2018Test,Original,12,power-active,72
6,4560.0,298.32850612308243,146.21376472096452,298.32850612308243,146.21376472096452,16.325509247716436,1947.7106807131036,256.111965716806,610.2926488415486,517.1305278375196,308.9297160192074,Sanyo,Alice2018Test,Original,12,power-active,72
7,4592.0,612.995412326491,442.15286305365044,612.995412326491,442.15286305365044,2258.2680242548945,2481.14102981216,994.187990202054,782.84311533519,639.7458702109274,587.5122330465721,Sanyo,Alice2018Test,Original,12,power-active,72
0,976.0,8.369705056884099,7.5030236712020795,8.369705056884099,7.5030236712020795,1.0866682361450823e-05,24.027966534218194,29.319573551796054,39.46654595630446,25.093381970603684,20.74086782494345,Sanyo,Alice2018Test,Original,12,low-power,24
1,1816.0,11.960657619974462,8.849896580947702,11.960657619974462,8.849896580947702,0.00685015147688979,24.30002646482005,74.2902863915259,59.08923164054852,37.70068393481698,40.58395374190114,Sanyo,Alice2018Test,Original,12,low-power,24
2,1932.0,25.44510951748398,6.864634142318217,25.44510951748398,6.864634142318217,0.006384477888135676,53.78758990820996,120.0618819446127,63.136027709462816,39.934740986891775,54.79404409091008,Sanyo,Alice2018Test,Original,12,low-power,24
3,1944.0,26.36481478551796,23.664786296753572,26.36481478551796,23.664786296753572,0.0013210128861990535,66.00616097111106,71.54307226737663,101.52968845251776,67.72634706829056,44.92644116059395,Sanyo,Alice2018Test,Original,12,low-power,24
4,1944.0,24.585536674807802,17.83502419498132,24.585536674807802,17.83502419498132,0.0007794664981156108,57.83677286525997,60.9688768693422,80.91480538362235,48.64419079160164,48.78780639662355,Sanyo,Alice2018Test,Original,12,low-power,24
5,1804.0,12.991155357448084,10.612611337109302,12.991155357448084,10.612611337109302,0.00014888007182226553,24.167153908464773,59.8363623773456,57.15103991307777,40.108539288551974,31.268293346557552,Sanyo,Alice2018Test,Original,12,low-power,24
6,1804.0,8.694917537800196,4.650090426156474,8.694917537800196,4.650090426156474,5.983117041025924e-05,23.487131387861186,63.24252785274598,68.03730186537032,38.68103451971959,37.983453104023624,Sanyo,Alice2018Test,Original,12,low-power,24
7,1808.0,11.828744682254687,5.055297930771483,11.828744682254687,5.055297930771483,9.410881391933818e-05,30.546273702053586,80.25758274088373,66.3312681964858,42.212320190563304,38.77230933413015,Sanyo,Alice2018Test,Original,12,low-power,24
8,1809.0,18.619708746559557,9.931732785507583,18.619708746559557,9.931732785507583,0.0016179288591042736,29.515315015639537,104.95683706911832,73.35547457337684,55.8869007441363,44.21362078532786,Sanyo,Alice2018Test,Original,12,low-power,24
9,1809.0,12.006877009189527,8.536127276566257,12.006877009189527,8.536127276566257,0.005493319767328595,32.26148939870019,132.60831686687044,63.04603102057017,41.217588571255064,38.97429709669184,Sanyo,Alice2018Test,Original,12,low-power,24
10,1797.0,10.499292821114688,7.749748438584514,10.499292821114688,7.749748438584514,4.4194606345745346e-05,30.553120986829946,61.63596155029746,59.69409624014012,36.29438312535799,30.872767696312692,Sanyo,Alice2018Test,Original,12,low-power,24
11,1920.0,32.06708707876026,17.19771847027933,32.06708707876026,17.19771847027933,0.00017565350549913702,64.93223160660622,68.56952426930414,84.77017529592152,54.84187380680544,39.62792032454813,Sanyo,Alice2018Test,Original,12,low-power,24
12,1785.0,13.539234512401197,11.093571378366303,13.539234512401197,11.093571378366303,0.01679773378746359,34.892338671340625,66.37947711041937,79.36912836185257,45.84023634669871,39.62798663841339,Sanyo,Alice2018Test,Original,12,low-power,24
13,1803.0,22.37124215165303,14.3200439034319,22.37124215165303,14.3200439034319,0.10819818946603219,53.12759322312952,111.7792009834519,93.38624748330452,70.80472456305837,51.32446067547313,Sanyo,Alice2018Test,Original,12,low-power,24
14,1797.0,16.709371078871815,8.048932513954874,16.709371078871815,8.048932513954874,0.0049853159445270795,30.376288751057878,114.78566834443671,75.52716612308306,60.82641237772573,52.334071018819685,Sanyo,Alice2018Test,Original,12,low-power,24
15,1908.0,34.1677501092374,14.849305390393368,34.1677501092374,14.849305390393368,0.009539205493372832,85.27443487105462,81.8546777491884,104.4625802475149,72.26501394053007,76.74429931376841,Sanyo,Alice2018Test,Original,12,low-power,24
16,1785.0,12.542765906216884,9.797486159909122,12.542765906216884,9.797486159909122,0.05373316331698986,31.241204202315732,60.254829957485995,60.021031424206946,37.06945899677912,28.22043336739318,Sanyo,Alice2018Test,Original,12,low-power,24
17,1908.0,23.60333108079043,12.752026738007995,23.60333108079043,12.752026738007995,0.0003289987955271895,59.30082666821575,72.54067811786722,80.49535410809075,50.102064668146085,36.82296712576692,Sanyo,Alice2018Test,Original,12,low-power,24
18,1768.0,9.54514047827281,11.167537534400015,9.54514047827281,11.167537534400015,0.0003141877412414641,20.38565801849755,65.69779834912174,57.2936274275019,31.277855401718888,31.892626327402578,Sanyo,Alice2018Test,Original,12,low-power,24
19,1768.0,10.365053602386828,6.562659786722121,10.365053602386828,6.562659786722121,8.922551848023661e-05,19.081891557177798,61.59346915856097,56.08342064419207,30.404043222480368,35.90369627102416,Sanyo,Alice2018Test,Original,12,low-power,24
20,1768.0,14.931716462777839,6.250758974169936,14.931716462777839,6.250758974169936,0.013002349927049066,19.158077322546717,90.02150756418756,57.90763233639758,41.697528916691645,43.04645713141184,Sanyo,Alice2018Test,Original,12,low-power,24
21,1772.0,14.569271852093188,5.153096613241542,14.569271852093188,5.153096613241542,0.00409872502017786,23.09214669040898,88.51961845133619,45.65706543076706,29.93162537728274,45.02507737422717,Sanyo,Alice2018Test,Original,12,low-power,24
22,1768.0,13.048877039578938,6.396267714436752,13.048877039578938,6.396267714436752,0.00010785998633062624,3.3805562491800423,75.91389870692744,32.85812528536201,37.87826095356999,79.74769622958277,Sanyo,Alice2018Test,Original,12,low-power,24
23,1622.0,20.421603698313003,16.544393560881765,20.421603698313003,16.544393560881765,0.014599237000265152,40.56040177999262,78.02205768311659,51.68147668265842,49.25943407847463,38.13832577338911,Sanyo,Alice2018Test,Original,12,low-power,24
0,2792.0,20.330362676858567,16.352920252149776,20.330362676858567,16.352920252149776,0.006861018159251241,48.32799299903824,103.60985994332196,98.55577759685292,62.79406590542065,61.32482156684456,Sanyo,Alice2018Test,Original,12,low-power,48
1,3876.0,51.809924303001935,30.529420439071796,51.809924303001935,30.529420439071796,0.007705490774334729,119.79375087932101,191.60495421198945,164.66571616198053,107.6610880551823,99.72048525150402,Sanyo,Alice2018Test,Original,12,low-power,48
2,3748.0,37.576692032255856,28.447635532090622,37.576692032255856,28.447635532090622,0.0009283465699378762,82.00392677372474,120.80523924668783,138.06584529670016,88.75273008015367,80.05609974318115,Sanyo,Alice2018Test,Original,12,low-power,48
3,3612.0,20.523662220054902,9.705388356927951,20.523662220054902,9.705388356927951,0.0001539399843295974,54.03340508991477,143.5001105936298,134.36857006185608,80.89335471028285,76.75576243815374,Sanyo,Alice2018Test,Original,12,low-power,48
4,3618.0,30.626585755749076,18.467860062073846,30.626585755749076,18.467860062073846,0.007111248626432868,61.77680441433971,237.56515393598852,136.40150559394698,97.10448931539145,83.1879178820197,Sanyo,Alice2018Test,Original,12,low-power,48
5,3717.0,42.56637989987495,24.94746690886384,42.56637989987495,24.94746690886384,0.00021984811184488234,95.48535259343615,130.20548581960162,144.46427153606155,91.13625693216348,70.50068802086082,Sanyo,Alice2018Test,Original,12,low-power,48
6,3588.0,35.91047666405424,25.413615281798204,35.91047666405424,25.413615281798204,0.12499592325349577,88.01993189447015,178.15867809387115,172.75537584515698,116.64496090975716,90.95244731388651,Sanyo,Alice2018Test,Original,12,low-power,48
7,3705.0,50.87712118810923,22.898237904348235,50.87712118810923,22.898237904348235,0.01452452143789991,115.6507236221125,196.64034609362517,179.98974637059803,133.0914263182558,129.078370332588,Sanyo,Alice2018Test,Original,12,low-power,48
8,3693.0,36.14609698700732,22.549512897917108,36.14609698700732,22.549512897917108,0.05406216211251703,90.54203087053148,132.79550807535333,140.51638553229762,87.17152366492516,65.04340049316012,Sanyo,Alice2018Test,Original,12,low-power,48
9,3536.0,19.91019408065964,17.730197321122144,19.91019408065964,17.730197321122144,0.0004034132597217007,39.46754957567535,127.29126750768273,113.3770480716938,61.68189862419924,67.79632259842668,Sanyo,Alice2018Test,Original,12,low-power,48
10,3540.0,29.500988314871012,11.403855587411488,29.500988314871012,11.403855587411488,0.017101074947226926,42.25022401295571,178.5411260155236,103.56469776716467,71.6291542939744,88.07153450563901,Sanyo,Alice2018Test,Original,12,low-power,48
11,3390.0,33.470480737891904,22.94066127531852,33.470480737891904,22.94066127531852,0.014707096986595777,43.940958029172656,153.93595639004403,84.53960196802038,87.13769503204463,117.8860220029719,Sanyo,Alice2018Test,Original,12,low-power,48
0,4724.0,45.775472194342534,23.217554394467975,45.775472194342534,23.217554394467975,0.01324549604738692,102.11558290724821,223.67174188793464,161.69180530631576,102.72880689231238,116.11886565775472,Sanyo,Alice2018Test,Original,12,low-power,72
1,5692.0,63.94150681777383,52.11242182884419,63.94150681777383,52.11242182884419,0.0022493594561369293,148.01008774483583,192.3483115140645,239.59553374921754,156.47907714844433,124.98254090377513,Sanyo,Alice2018Test,Original,12,low-power,72
2,5421.0,39.14337096661442,19.63712114243553,39.14337096661442,19.63712114243553,0.0017718688434338711,83.54872010555428,248.4569476627479,207.7240446352329,136.78025545441903,120.96938322348157,Sanyo,Alice2018Test,Original,12,low-power,72
3,5526.0,54.5732569090645,33.483594185430114,54.5732569090645,33.483594185430114,0.005713167879173476,127.74684199213634,262.8138026864719,207.5103025566318,132.35384550341848,109.47498511755259,Sanyo,Alice2018Test,Original,12,low-power,72
4,5385.0,52.619847742926034,33.46254779575308,52.619847742926034,33.46254779575308,0.12998123919802285,118.39622064552793,292.94434643830783,248.2825419682399,177.47137328748272,143.28651833270607,Sanyo,Alice2018Test,Original,12,low-power,72
5,5601.0,70.31384709624469,37.39881828831048,70.31384709624469,37.39881828831048,0.06360136760588989,175.8164657415861,214.65018582454164,244.97896577981246,159.43653760545533,141.78769980692866,Sanyo,Alice2018Test,Original,12,low-power,72
6,5304.0,34.84191054343747,23.98095629529209,34.84191054343747,23.98095629529209,0.013405763186770767,58.62562689822205,217.31277507187013,171.28468040809148,103.37942754089092,110.84277972983857,Sanyo,Alice2018Test,Original,12,low-power,72
7,5162.0,48.039752589985106,28.093757888560056,48.039752589985106,28.093757888560056,0.01880582200677364,67.03310471958163,242.45557484138018,130.1966673987874,117.06932040932719,162.91109937719906,Sanyo,Alice2018Test,Original,12,low-power,72
0,2580.0,101.6080314205612,35.349663352923955,101.6080314205612,35.349663352923955,4.184631920500002,694.2946538281853,134.2320893251446,230.1404127842507,181.21660890913233,114.77243956231995,Sanyo,Alice2018Test,S1,12,full,24
