site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Qcells,Alice2018Test,S1_new_origins,12,power-active,Depthwise convolutional TCN42,diagnostic,0.7252303076387554,0.6788506261308059,0.6321124044603833,562.77612905605,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Depthwise convolutional TCN43,diagnostic,0.583021254507212,0.5526440753940945,0.5082143306209941,363.70774803166466,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Depthwise convolutional TCN44,diagnostic,0.4126370348969614,0.36351334389960654,0.31134383359523576,182.18817514835507,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Discrete recurrent decoder42,diagnostic,0.2522464748122134,0.18683444801717997,-0.0756360676505159,68.08226393905183,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Discrete recurrent decoder43,diagnostic,0.4724790005515868,0.3892824671111531,0.31174076975292797,238.86295437958222,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Discrete recurrent decoder44,diagnostic,0.5061118798462761,0.3674051265075594,0.017678240269735874,274.07968136603864,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Inverted42,accepted,0.3548099779087958,0.2935936810577693,0.2069085223332078,134.70242885329498,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Inverted43,accepted,0.4463773323454602,0.394368627058137,0.2836584281942412,213.20041343007887,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Inverted44,accepted,0.37255488154019073,0.3163194144592908,0.2308894903986567,148.51293954258534,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Joint-patch Transformer42,accepted,0.9127823449789118,0.8704363278317848,0.8299540870339897,891.4936219565651,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Joint-patch Transformer43,accepted,0.866544113407629,0.8076642542118403,0.7558042658668633,803.4616095151127,1070
Qcells,Alice2018Test,S1_new_origins,12,power-active,Joint-patch Transformer44,accepted,0.8091780335452406,0.7772442428777038,0.7075136542408379,700.6029262701926,1070
Qcells,Alice2018Test,S1_new_origins,12,low-power,Original A,accepted,0.3802990249549448,0.255462625058835,0.1967664761206986,302.5604128144781,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Original B,accepted,0.19263498318114533,0.167308908681227,0.16664978861470978,77.6304312709587,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Expanded A,accepted,0.3802990249549448,0.255462625058835,0.1967664761206986,302.5604128144781,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Expanded B,accepted,0.3990059064763179,0.35776076480750113,0.3574719336818266,333.0583524390512,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Daily,accepted,0.0032906956107777584,0.0014060545172027807,-0.000560611670171311,0.022653593545040873,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Last-value,accepted,0.4604707330745384,0.3114632875394175,0.31066755791903883,443.5736552700803,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Depthwise convolutional TCN42,diagnostic,0.4960113865886795,0.3794043791019751,0.3628004298372119,514.6891024488064,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Depthwise convolutional TCN43,diagnostic,0.36030685333521173,0.27353505867807426,0.14337643236506858,271.5855917481931,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Depthwise convolutional TCN44,diagnostic,0.295696899340201,0.21438822682809594,0.16758112053565233,182.91748493652358,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Discrete recurrent decoder42,diagnostic,0.15942945294529592,0.13790674041193593,0.13195755870925413,53.173933975784806,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Discrete recurrent decoder43,diagnostic,0.4696524373249126,0.39810921881825156,0.3941592459550155,461.43957766390315,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Discrete recurrent decoder44,diagnostic,0.39103842472594874,0.21804327098001813,0.20674135925706255,319.88991578862084,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Inverted42,accepted,0.34129243392811665,0.2971957900399137,0.28059520951506195,243.67725925516092,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Inverted43,accepted,0.37789470329158925,0.3133439470801589,0.2569813270723408,298.74681897505366,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Inverted44,accepted,0.33774667250681256,0.27688354950873306,0.2525720754216417,238.64032853947523,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer42,accepted,0.8500693960736463,0.7900918770895018,0.7869436437807333,1511.7168102710007,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer43,accepted,0.8530285556008645,0.7898593722302307,0.7846796721916853,1522.2599432746804,2092
Qcells,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer44,accepted,0.709818067143101,0.6307304411976974,0.6069671244492295,1054.0368122222703,2092
Qcells,Alice2018Test,S2_new_origins,12,full,Original A,accepted,0.4264779811710591,0.32127410000871304,0.26060295761105173,584.9372344507551,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Original B,accepted,0.20457648754103822,0.1829279921247315,0.17976014732317713,134.59455024288545,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Expanded A,accepted,0.4264779811710591,0.32127410000871304,0.26060295761105173,584.9372344507551,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Expanded B,accepted,0.42828108099007794,0.39385721117249306,0.3916120628701627,589.8937848182396,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Daily,accepted,0.05177374044384667,0.015026718769267065,-0.0028459161527138043,8.620552961742524,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Last-value,accepted,0.4751712482591521,0.34709002806141315,0.32047274014957705,726.1332919936689,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Depthwise convolutional TCN42,diagnostic,0.5810970183300695,0.4777467130200317,0.4513793817389464,1085.9587629941045,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Depthwise convolutional TCN43,diagnostic,0.44530482157227763,0.36471034389892315,0.2652256088933916,637.721171315506,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Depthwise convolutional TCN44,diagnostic,0.3382035403129565,0.26324388909668034,0.21532082425357632,367.8513371315798,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Discrete recurrent decoder42,diagnostic,0.1949408149796383,0.15387902227673714,0.06207861626873311,122.21417904528064,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Discrete recurrent decoder43,diagnostic,0.46963007596358525,0.39334274919879836,0.36476272668505544,709.2965449305941,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Discrete recurrent decoder44,diagnostic,0.4309327687796489,0.26659686588002174,0.1428400749443813,597.2210126852315,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Inverted42,accepted,0.34489366038929536,0.2947355605673064,0.25458631053930025,382.54846451715275,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Inverted43,accepted,0.40086081832746745,0.33919550368467466,0.26407244595266,516.7770964752566,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Inverted44,accepted,0.34864220157410303,0.28906716439703123,0.24406570346863038,390.9092532544949,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Joint-patch Transformer42,accepted,0.8698953896075041,0.8142816595488073,0.7986142147632455,2433.6050521750185,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Joint-patch Transformer43,accepted,0.8558179057636288,0.7928353221526171,0.7720622720841914,2355.4765096472693,3216
Qcells,Alice2018Test,S2_new_origins,12,full,Joint-patch Transformer44,accepted,0.7429551612689812,0.6769065806707993,0.6373305120054401,1775.1753072463966,3216
Qcells,Alice2018Test,S2_new_origins,12,power-active,Original A,accepted,0.5113318128645796,0.458747905930371,0.3911572021987666,279.76243844669386,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Original B,accepted,0.226456776923925,0.21282363932204634,0.20459101343172403,54.87245884180639,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Expanded A,accepted,0.5113318128645796,0.458747905930371,0.3911572021987666,279.76243844669386,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Expanded B,accepted,0.48240851937242696,0.4654667445298449,0.4592834153472441,249.00823813251404,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Daily,accepted,0.08964025973574932,0.04238186434589184,-0.0074911527056071014,8.597852497077083,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Last-value,accepted,0.5050136299175889,0.4213178811438173,0.34287252454696415,272.89148005071723,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Depthwise convolutional TCN42,diagnostic,0.7252303076387554,0.6788506261308059,0.6321124044603833,562.77612905605,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Depthwise convolutional TCN43,diagnostic,0.583021254507212,0.5526440753940945,0.5082143306209941,363.70774803166466,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Depthwise convolutional TCN44,diagnostic,0.4126370348969614,0.36351334389960654,0.31134383359523576,182.18817514835507,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Discrete recurrent decoder42,diagnostic,0.2522464748122134,0.18683444801717997,-0.0756360676505159,68.08226393905183,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Discrete recurrent decoder43,diagnostic,0.4724790005515868,0.3892824671111531,0.31174076975292797,238.86295437958222,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Discrete recurrent decoder44,diagnostic,0.5061118798462761,0.3674051265075594,0.017678240269735874,274.07968136603864,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Inverted42,accepted,0.3548099779087958,0.2935936810577693,0.2069085223332078,134.70242885329498,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Inverted43,accepted,0.4463773323454602,0.394368627058137,0.2836584281942412,213.20041343007887,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Inverted44,accepted,0.37255488154019073,0.3163194144592908,0.2308894903986567,148.51293954258534,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Joint-patch Transformer42,accepted,0.9127823449789118,0.8704363278317848,0.8299540870339897,891.4936219565651,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Joint-patch Transformer43,accepted,0.866544113407629,0.8076642542118403,0.7558042658668633,803.4616095151127,1070
Qcells,Alice2018Test,S2_new_origins,12,power-active,Joint-patch Transformer44,accepted,0.8091780335452406,0.7772442428777038,0.7075136542408379,700.6029262701926,1070
Qcells,Alice2018Test,S2_new_origins,12,low-power,Original A,accepted,0.37710255304070023,0.25272937851002986,0.19550834358083052,305.17479600406114,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Original B,accepted,0.19274116639483846,0.16802196113632198,0.16737942657008062,79.72209140107906,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Expanded A,accepted,0.37710255304070023,0.25272937851002986,0.19550834358083052,305.17479600406114,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Expanded B,accepted,0.39855607668869203,0.3581525510176159,0.35787098777674387,340.8855466857256,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Daily,accepted,0.003252389233288349,0.001387387097790589,-0.0005297916831910514,0.02270046466544221,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Last-value,accepted,0.4595683638529719,0.3100798683232154,0.3093041617221753,453.2418119429518,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Depthwise convolutional TCN42,diagnostic,0.4937553349779867,0.37747588961438,0.36126552604838835,523.1826339380543,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Depthwise convolutional TCN43,diagnostic,0.35733130084917225,0.2710062000499794,0.1440709340338694,274.0134232838413,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Depthwise convolutional TCN44,diagnostic,0.2941358851128198,0.21324933334685225,0.16744355491733418,185.66316198322474,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Discrete recurrent decoder42,diagnostic,0.15882243026470116,0.13744737943317992,0.1307434400308936,54.13191510622886,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Discrete recurrent decoder43,diagnostic,0.4682031199030588,0.395367214172601,0.39119958312372105,470.433590551012,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Discrete recurrent decoder44,diagnostic,0.3880443783524241,0.2163336604413147,0.20524602233574693,323.1413313191928,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Inverted42,accepted,0.33984127898761973,0.295304904031987,0.2783585534938757,247.84603566385775,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Inverted43,accepted,0.37611386797079466,0.31168607124776654,0.2543068350493553,303.57668304517773,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Inverted44,accepted,0.33608423928470316,0.27547913663998663,0.25063539032085397,242.39631371190956,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Joint-patch Transformer42,accepted,0.847701632033199,0.7862828268075277,0.7829880901920915,1542.1114302184537,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Joint-patch Transformer43,accepted,0.8504192541311045,0.7854415862237406,0.7801685473183672,1552.014900132156,2146
Qcells,Alice2018Test,S2_new_origins,12,low-power,Joint-patch Transformer44,accepted,0.7076246908903034,0.6268780165695003,0.6023370533885363,1074.5723809762042,2146
Qcells,Alice2018Test,Original,144,full,Original A,accepted,0.8390629137713769,0.5487771433757759,-0.10042211656119988,303541.0570638571,431150
Qcells,Alice2018Test,Original,144,full,Original B,accepted,0.2365203074245268,0.13155051618614735,-0.06771298987717371,24119.331138600668,431150
Qcells,Alice2018Test,Original,144,full,Expanded A,accepted,0.8390629137713769,0.5487771433757759,-0.10042211656119988,303541.0570638571,431150
Qcells,Alice2018Test,Original,144,full,Expanded B,accepted,0.25945904128795594,0.15738855352371842,-0.0899656565767327,29024.584308830017,431150
Qcells,Alice2018Test,Original,144,full,Daily,accepted,0.24361617557633808,0.05684354647705832,-0.009131090320140969,25588.252798202513,431150
Qcells,Alice2018Test,Original,144,full,Last-value,accepted,2.418529860212848,1.4457541612104134,-1.4457541612104134,2521919.9541261587,431150
Qcells,Alice2018Test,Original,144,full,Depthwise convolutional TCN42,diagnostic,0.7997731870720975,0.4995947380062976,-0.2582332175223955,275779.55754994135,431150
Qcells,Alice2018Test,Original,144,full,Depthwise convolutional TCN43,diagnostic,0.7929985849310253,0.4767483724275604,-0.22642936638141717,271127.27872117964,431150
Qcells,Alice2018Test,Original,144,full,Depthwise convolutional TCN44,diagnostic,0.7739117650094128,0.47806568105163955,-0.2581334967552196,258232.7309416164,431150
Qcells,Alice2018Test,Original,144,full,Discrete recurrent decoder42,diagnostic,0.9079163183447941,0.49662841198800256,-0.35604110070615,355402.1365274935,431150
Qcells,Alice2018Test,Original,144,full,Discrete recurrent decoder43,diagnostic,0.9283710929276316,0.5119872241637716,-0.27308325503434294,371596.49487807864,431150
Qcells,Alice2018Test,Original,144,full,Discrete recurrent decoder44,diagnostic,0.889700894446814,0.48952137039165244,-0.26634766295948514,341284.4059129845,431150
Qcells,Alice2018Test,Original,144,full,Inverted42,accepted,0.8464913417507257,0.5219818491929046,-0.29012457146893217,308939.4941437537,431150
Qcells,Alice2018Test,Original,144,full,Inverted43,accepted,0.868573261100442,0.5650946975289093,-0.3394785424793474,325267.97169280576,431150
Qcells,Alice2018Test,Original,144,full,Inverted44,accepted,0.8157764768808223,0.5126299673957475,-0.20255008891214782,286926.5568490643,431150
Qcells,Alice2018Test,Original,144,full,Joint-patch Transformer42,accepted,0.8703777532433964,0.5686283884837794,-0.2551839451273529,326620.88738498185,431150
Qcells,Alice2018Test,Original,144,full,Joint-patch Transformer43,accepted,0.8551775388531573,0.5333137417023112,-0.28238965240358027,315312.3357887484,431150
Qcells,Alice2018Test,Original,144,full,Joint-patch Transformer44,accepted,0.8250361885119389,0.5055698638765848,-0.2938506022721633,293477.21373155975,431150
Qcells,Alice2018Test,Original,144,power-active,Original A,accepted,1.1683194382786222,0.9043867415459549,-0.48039357826111023,256546.16973812602,187950
Qcells,Alice2018Test,Original,144,power-active,Original B,accepted,0.3508946553140599,0.2527483778051815,-0.16330904575984398,23141.730763102503,187950
Qcells,Alice2018Test,Original,144,power-active,Expanded A,accepted,1.1683194382786222,0.9043867415459549,-0.48039357826111023,256546.16973812602,187950
Qcells,Alice2018Test,Original,144,power-active,Expanded B,accepted,0.38253746124861404,0.29814848958494217,-0.19892447584162753,27503.64619514163,187950
Qcells,Alice2018Test,Original,144,power-active,Daily,accepted,0.3689751735852707,0.13025496639550024,-0.02081540052960708,25588.016465852652,187950
Qcells,Alice2018Test,Original,144,power-active,Last-value,accepted,3.663060085332229,3.3158274560269683,-3.3158274560269683,2521914.827026344,187950
Qcells,Alice2018Test,Original,144,power-active,Depthwise convolutional TCN42,diagnostic,1.1720525963738628,0.9377488242115136,-0.684149289204463,258188.28490490868,187950
Qcells,Alice2018Test,Original,144,power-active,Depthwise convolutional TCN43,diagnostic,1.159999466951065,0.8830430131982562,-0.5535448872186006,252905.2875672635,187950
Qcells,Alice2018Test,Original,144,power-active,Depthwise convolutional TCN44,diagnostic,1.1248982785253436,0.8674352806233978,-0.5571819969933056,237831.20395465347,187950
Qcells,Alice2018Test,Original,144,power-active,Discrete recurrent decoder42,diagnostic,1.3672859901763936,1.0641684303632335,-0.8593377269615031,351367.07049038995,187950
Qcells,Alice2018Test,Original,144,power-active,Discrete recurrent decoder43,diagnostic,1.3853133635630372,1.0478454649358604,-0.7150619953674744,360693.5510143078,187950
Qcells,Alice2018Test,Original,144,power-active,Discrete recurrent decoder44,diagnostic,1.3234098932821095,0.9789368427952475,-0.6234800270328147,329178.2134924674,187950
Qcells,Alice2018Test,Original,144,power-active,Inverted42,accepted,1.234441514940007,0.9439158381088314,-0.6370871060836013,286406.82822309696,187950
Qcells,Alice2018Test,Original,144,power-active,Inverted43,accepted,1.2563346814394023,0.9897142280541282,-0.7115857518751714,296655.9255344502,187950
Qcells,Alice2018Test,Original,144,power-active,Inverted44,accepted,1.1740995704594628,0.9003670933474426,-0.5423269822508979,259090.9171643142,187950
Qcells,Alice2018Test,Original,144,power-active,Joint-patch Transformer42,accepted,1.2629926167573515,0.9784894603895166,-0.6937050140302016,299808.50827941427,187950
Qcells,Alice2018Test,Original,144,power-active,Joint-patch Transformer43,accepted,1.2525315112410715,0.9791295870768849,-0.7013053482268795,294862.5733312138,187950
Qcells,Alice2018Test,Original,144,power-active,Joint-patch Transformer44,accepted,1.2065335617737356,0.9204038971205143,-0.6255511787569519,273603.182147262,187950
Qcells,Alice2018Test,Original,144,low-power,Original A,accepted,0.43958566450470027,0.2739546763688467,0.19322770344907209,46994.88732573106,243200
Qcells,Alice2018Test,Original,144,low-power,Original B,accepted,0.0634014068147893,0.03788629706074659,0.006165623211427759,977.6003754981607,243200
Qcells,Alice2018Test,Original,144,low-power,Expanded A,accepted,0.43958566450470027,0.2739546763688467,0.19322770344907209,46994.88732573106,243200
Qcells,Alice2018Test,Original,144,low-power,Expanded B,accepted,0.07908133392503842,0.0486063578711403,-0.005760023020659587,1520.938113688387,243200
Qcells,Alice2018Test,Original,144,low-power,Daily,accepted,0.0009857795428000586,0.00010967980900254175,-0.00010121324831055335,0.2363323498631521,243200
Qcells,Alice2018Test,Original,144,low-power,Last-value,accepted,0.004591494843112214,0.0005227641677677902,-0.0005227641677677902,5.127099814300098,243200
Qcells,Alice2018Test,Original,144,low-power,Depthwise convolutional TCN42,diagnostic,0.26894708689072655,0.16098018001998854,0.07092354922367602,17591.272645032353,243200
Qcells,Alice2018Test,Original,144,low-power,Depthwise convolutional TCN43,diagnostic,0.2737260500361704,0.16275545411813502,0.026372287160312452,18221.99115391587,243200
Qcells,Alice2018Test,Original,144,low-power,Depthwise convolutional TCN44,diagnostic,0.2896340064230303,0.17715278532996204,-0.027022618384544266,20401.526986962723,243200
Qcells,Alice2018Test,Original,144,low-power,Discrete recurrent decoder42,diagnostic,0.12880820792511047,0.058021724267506236,0.032916962224333685,4035.0660371032486,243200
Qcells,Alice2018Test,Original,144,low-power,Discrete recurrent decoder43,diagnostic,0.21173375652071225,0.09786487073813802,0.06848707492294344,10902.943863770532,243200
Qcells,Alice2018Test,Original,144,low-power,Discrete recurrent decoder44,diagnostic,0.22311152307556648,0.11129095082645629,0.00965162909471836,12106.192420516883,243200
Qcells,Alice2018Test,Original,144,low-power,Inverted42,accepted,0.3043858808755479,0.19590251853193236,-0.021984734376715612,22532.665920656404,243200
Qcells,Alice2018Test,Original,144,low-power,Inverted43,accepted,0.3429988573037199,0.23693992465795974,-0.05190637962595452,28612.046158355126,243200
Qcells,Alice2018Test,Original,144,low-power,Inverted44,accepted,0.3383131024401637,0.21297868111852267,0.060036535689077845,27835.639684749898,243200
Qcells,Alice2018Test,Original,144,low-power,Joint-patch Transformer42,accepted,0.3320365482120148,0.2518792582836014,0.0837142246929203,26812.379105567266,243200
Qcells,Alice2018Test,Original,144,low-power,Joint-patch Transformer43,accepted,0.2899761961187834,0.18877801745004477,0.04135707880525644,20449.762457534252,243200
Qcells,Alice2018Test,Original,144,low-power,Joint-patch Transformer44,accepted,0.2858651428027638,0.18497752609617124,-0.037505522706719197,19874.031584297554,243200
Qcells,Alice2018Test,S1,144,full,Original A,accepted,1.4187959689069398,0.8934655764311354,-0.37560230032447756,1929781.4293052717,958668
Qcells,Alice2018Test,S1,144,full,Original B,accepted,0.29761549815526794,0.16952578626363596,-0.04394905273344451,84914.00347284335,958668
Qcells,Alice2018Test,S1,144,full,Expanded A,accepted,1.4187959689069398,0.8934655764311354,-0.37560230032447756,1929781.4293052717,958668
Qcells,Alice2018Test,S1,144,full,Expanded B,accepted,0.2930300270595455,0.1769639529273246,-0.06157380326938153,82317.5585812949,958668
Qcells,Alice2018Test,S1,144,full,Daily,accepted,0.2748960407280022,0.06713589304196245,-0.005287638539082502,72444.46352578123,958668
Qcells,Alice2018Test,S1,144,full,Last-value,accepted,2.770479478647487,2.0194776735082725,-0.004685742741212072,7358310.438629156,958668
Qcells,Alice2018Test,S1,144,full,Depthwise convolutional TCN42,diagnostic,1.2774930257239125,0.8074662120869739,-0.37049969208184336,1564535.0849525179,958668
Qcells,Alice2018Test,S1,144,full,Depthwise convolutional TCN43,diagnostic,1.3294326122567215,0.764292056144674,-0.39098622786751913,1694341.262804513,958668
Qcells,Alice2018Test,S1,144,full,Depthwise convolutional TCN44,diagnostic,1.1873235504350568,0.7274337875202386,-0.2786479351733477,1351469.954912728,958668
Qcells,Alice2018Test,S1,144,full,Discrete recurrent decoder42,diagnostic,0.8387269572810562,0.4541532423545967,-0.24075252738256556,674387.3799205264,958668
Qcells,Alice2018Test,S1,144,full,Discrete recurrent decoder43,diagnostic,0.9903194641477407,0.5784329943780988,-0.26077690761675676,940196.9995491685,958668
Qcells,Alice2018Test,S1,144,full,Discrete recurrent decoder44,diagnostic,1.407380042776892,0.8107735433112894,-0.42973066098266627,1898851.5242594564,958668
Qcells,Alice2018Test,S1,144,full,Inverted42,accepted,1.0768328795569548,0.6862955959374999,-0.3034345332115748,1111641.7424998672,958668
Qcells,Alice2018Test,S1,144,full,Inverted43,accepted,1.0974180100441886,0.7229584139439598,-0.3982386719035244,1154549.0746019322,958668
Qcells,Alice2018Test,S1,144,full,Inverted44,accepted,1.0647532421967576,0.6852150217290828,-0.2887862693412964,1086841.4004080312,958668
Qcells,Alice2018Test,S1,144,full,Joint-patch Transformer42,accepted,1.0365734885044162,0.7114912342711078,-0.2988410959255323,1030073.9997041089,958668
Qcells,Alice2018Test,S1,144,full,Joint-patch Transformer43,accepted,1.0863789279168052,0.7259994386018134,-0.35343334219155076,1131438.3560796718,958668
Qcells,Alice2018Test,S1,144,full,Joint-patch Transformer44,accepted,1.0163014827964545,0.6530297740356177,-0.2886383550890955,990178.1746632608,958668
Qcells,Alice2018Test,S1,144,power-active,Original A,accepted,1.56328319569449,1.1197855807856982,-0.7308326129783236,1082351.321482221,442887
Qcells,Alice2018Test,S1,144,power-active,Original B,accepted,0.3682415679817499,0.23534364047260808,-0.05732450001159196,60056.29759929834,442887
Qcells,Alice2018Test,S1,144,power-active,Expanded A,accepted,1.56328319569449,1.1197855807856982,-0.7308326129783236,1082351.321482221,442887
Qcells,Alice2018Test,S1,144,power-active,Expanded B,accepted,0.38764544685234464,0.25356100952864297,-0.0771338807999251,66552.18326600322,442887
Qcells,Alice2018Test,S1,144,power-active,Daily,accepted,0.40444026573517766,0.1451615129614822,-0.011348008876733465,72443.880718812,442887
Qcells,Alice2018Test,S1,144,power-active,Last-value,accepted,3.0762956911180788,2.59389781832046,-1.7868494277802656,4191303.278126655,442887
Qcells,Alice2018Test,S1,144,power-active,Depthwise convolutional TCN42,diagnostic,1.6812686452543293,1.244478704600222,-1.0049778368329025,1251892.853018191,442887
Qcells,Alice2018Test,S1,144,power-active,Depthwise convolutional TCN43,diagnostic,1.7459420454885135,1.2242930343454101,-0.9418764429631097,1350058.476968883,442887
Qcells,Alice2018Test,S1,144,power-active,Depthwise convolutional TCN44,diagnostic,1.5132069079869241,1.0725447656757698,-0.7062870731183208,1014120.5029945101,442887
Qcells,Alice2018Test,S1,144,power-active,Discrete recurrent decoder42,diagnostic,1.211847184693743,0.863665266098411,-0.6125957459374857,650412.1555625242,442887
Qcells,Alice2018Test,S1,144,power-active,Discrete recurrent decoder43,diagnostic,1.3786854047030817,1.039662192562248,-0.6687519044041581,841827.8487982949,442887
Qcells,Alice2018Test,S1,144,power-active,Discrete recurrent decoder44,diagnostic,1.960250476888899,1.4884211206178346,-1.1091649204558467,1701829.584181086,442887
Qcells,Alice2018Test,S1,144,power-active,Inverted42,accepted,1.3373789933524545,0.9533880173111884,-0.6273580936562762,792139.9695035478,442887
Qcells,Alice2018Test,S1,144,power-active,Inverted43,accepted,1.345727440320307,0.9804247440588265,-0.681346395241445,802060.5372237228,442887
Qcells,Alice2018Test,S1,144,power-active,Inverted44,accepted,1.3109316947294885,0.9406720241284195,-0.5960460066939707,761119.8701174917,442887
Qcells,Alice2018Test,S1,144,power-active,Joint-patch Transformer42,accepted,1.3708216085395268,1.0554363198125127,-0.7187315859531846,832251.9397577152,442887
Qcells,Alice2018Test,S1,144,power-active,Joint-patch Transformer43,accepted,1.4558723030014846,1.1291731757704762,-0.8216966254738319,938727.413302174,442887
Qcells,Alice2018Test,S1,144,power-active,Joint-patch Transformer44,accepted,1.3621663272433768,1.0432846791329686,-0.7417253580397057,821775.5454898922,442887
Qcells,Alice2018Test,S1,144,low-power,Original A,accepted,1.281797071248449,0.6991307952573828,-0.07057577263089454,847430.1078230507,515781
Qcells,Alice2018Test,S1,144,low-power,Original B,accepted,0.2195320093996249,0.1130097998332536,-0.03246392296193899,24857.705873545012,515781
Qcells,Alice2018Test,S1,144,low-power,Expanded A,accepted,1.281797071248449,0.6991307952573828,-0.07057577263089454,847430.1078230507,515781
Qcells,Alice2018Test,S1,144,low-power,Expanded B,accepted,0.17483142087908682,0.11119216100984786,-0.04821279141111251,15765.37531529168,515781
Qcells,Alice2018Test,S1,144,low-power,Daily,accepted,0.001062991271182871,0.00013743297985016785,-8.376472881957662e-05,0.5828069692403317,515781
Qcells,Alice2018Test,S1,144,low-power,Last-value,accepted,2.4779460846462147,1.5262388479690705,1.5256093398149335,3167007.160502516,515781
Qcells,Alice2018Test,S1,144,low-power,Depthwise convolutional TCN42,diagnostic,0.7785583221305084,0.43221556933023253,0.17430929098337683,312642.231934325,515781
Qcells,Alice2018Test,S1,144,low-power,Depthwise convolutional TCN43,diagnostic,0.8170055078159025,0.36930183116083515,0.08204809230526909,344282.7858356282,515781
Qcells,Alice2018Test,S1,144,low-power,Depthwise convolutional TCN44,diagnostic,0.8087370406745112,0.43109645484926257,0.08855406506907172,337349.4519182165,515781
